sessionID,h_score
9WLBre2jzePF8ghSL,100.0
rWJ3Ao2478Mdgx4uw,100.0
KNhJ5XzTp6zgMGBsR,80.0
fHZbTBeWsnoC7Ptig,80.0
xEugEpR3MomJh555P,100.0
4kob2555GjZN8HhGu,100.0
Qaqq2BRdqmCo6xQog,100.0
AxLncuxF3hseYFePr,100.0
jEXPRkG43u5yDH3Eu,100.0
SzEuyG5zWp2jhPdFz,100.0
Em8k5wXquRxWaHzCv,80.0
SMAw2onJTmAuFQ8Ke,100.0
aRnGYnWTuprt6qpc9,100.0
dabLbeBhDmsctthhH,100.0
hkLFyg5dRAS5mun3D,80.0
Qg2XihLunQ2uxYiqi,100.0
CubKhbeb3xJ7kfh3Q,100.0
DmAvNCtYytykeyCT9,80.0
WM9yTBeqzYEga269s,100.0
gP5hPnhzbNzBkWJaf,100.0
nzb5NTjptC7sqF9pf,80.0
34AtWbtfELixDSujB,80.0
E7ZBXjuoLFSmAQspd,80.0
rxoYgQZiJ9CEjCTNS,80.0
NsWjmBNizMxm7RWZY,80.0
yLg3yapoaaKPKQ5rw,100.0
xfzkm37Mbnj9qf2rH,100.0
HKE84LQT5Whu89AvP,100.0
xbXpSFpL42TM2hu2P,80.0
ccdy4XpjNAqHgd6wK,100.0
wjhzkQv7pnBPYTqKy,80.0
KTQk8q8CPHTznH7WM,80.0
3Tcmfq2n5i6mjaMqo,80.0
wnHxHomJE7b22yoKQ,100.0
hsxCK3cxCy5JYzrkf,100.0
KLRRLCZwcZBrJypSR,100.0
YHEKqEg5oKB2mnvMn,100.0
GAuHdRqoDKu9poNmj,100.0
n6RoqLEb2Zc7Nqibj,100.0
wEsFnvZ4de6EGYuMA,100.0
PSGrBxfApNqEywaRt,100.0
rMm4jeiG4RAhQBy5h,100.0
aiydfE6SBtTQjx5SG,100.0
Pe4Tm48vQkz6w49xX,100.0
oWDP5uSS7CWCJmh7S,80.0
iYYbzP2jT7BBPXHhs,80.0
KStECNnXNdPKjqZmP,100.0
JwTEWvCnH2G7XTaiN,80.0
htdQvLb3XnvddGchm,100.0
q48c9hwgx6rqx7w8L,100.0
bbME7h84JWaqnRWmW,100.0
tZp2MRTnmK3Gifxi2,100.0
RYEzLPkXuYGiw8YSv,100.0
sgJu3gg3Ps2as7TZM,100.0
YgZDkhcy4oNGMmZMN,100.0
TZrwybuR3ymaz69eC,100.0
r3W7gTuusbBPhs5Zh,100.0
ioR4jkEZr2xenjhwY,100.0
aci2GNTeAYt7XAhwF,100.0
AcBR6L6FaWDhuW99Z,100.0
HmhwzG49vPT2bJzfC,100.0
uEkDxEKSuqvsNwHrE,100.0
F2B24NtWtPKQgYqg9,100.0
nbpb4eGKFRpkKvc7x,100.0
Y9XFrJDHtEy92bWbd,100.0
hsmzzHbpoc47wWxN5,100.0
DZ9aZjC5BTBNJRcec,100.0
dSk6wEPXnAQFhY9ZH,80.0
qTZFYAwkiX8Q6Tykh,80.0
f42rJdwAzQvkYrEPA,100.0
u5SMo6buSrgpv3MPj,100.0
HaKjb3Z9WzHo8rvY2,100.0
jH4Ft8xayP8nAL4tS,80.0
9f9rbBZmvHcQc4b4Q,80.0
zAiNMEzWe4KXFif9K,100.0
k33DyLPEP2rSPtRGc,100.0
9kPeQRzAsaDJShLQj,80.0
ahbChygDkPYq3LPvZ,100.0
HEtdxKCdhFTEEiLJM,100.0
aHoqWaBk3usAQBs2v,100.0
c9TjsA8ZnhoR2LsZA,100.0
oSZQEjupQCAM7kzDA,80.0
QL5fyPFAAvWo6AK6L,80.0
Bwbf7sBioh6rEor9o,100.0
9piGcoGoTevfLnsNn,100.0
3s9upeKs9pSMW5bsv,80.0
gQWDWJmCDheFndXnP,100.0
x5PopYQN98ofbgfFm,100.0
bPGya3AB48N4gnhyy,100.0
kBiT4wosb2y2pGKRq,100.0
qvRQsqXpiDABgryne,80.0
qyRXnPTti9MSaszS9,100.0
7JPTidpSh9cPraFCh,100.0
fv5NQPYRzrf5bsHn6,100.0
2J2vshRhz3XLPpWcP,100.0
Tim8Y7Bsp8RGg7Ae9,80.0
KxvR8X4uZwxrNRYLD,80.0
c7bhGFTy7FZDHTGxx,100.0
6r8GWyMeXkNArgxJF,100.0
rM3vYmcGHCcjtZhq4,100.0
77NDwBLR4bDDd7BGR,100.0
jMAxNKx48yogjdxKL,80.0
p6GXtLzeotWYDm6zE,100.0
gWMRd2GRfEkp6ftvu,80.0
MqP6sX8a7i9vZyMKf,80.0
7tc6uv6iWYrHrNxBq,100.0
ErdAXQKsuSHdy4k3q,100.0
S8moSXMD8wY2XpeYX,80.0
GfzJp4GKYBhWgLGh4,100.0
aHvzfWBKcskqWpJbB,80.0
48o4xfKf224brb29k,80.0
BAavYozGZkh66X3Q4,100.0
bmQEjZLEcDf8kWvHW,100.0
3YNfWA2SZMZjxEoRM,100.0
uf5cRRiymnjWhSyGx,100.0
wAyBGCgHXd6DH4rzT,100.0
cmXKENyPkdw8s4Avj,100.0
m52MHhZTBQ9uDjPab,100.0
XRtr3cWdZk9MbRqsY,100.0
gGtTj3iihpNoDFChZ,100.0
FYr6P3BP6hXrQAWda,100.0
TJTWu47whzTWbkTp8,80.0
MNySensRP6gfQ98CY,100.0
rXnXD8RKbtxR2ftak,100.0
8qtd67RrQ4Ct4jT2r,100.0
pxfd49HuMAzhWMcEZ,80.0
vnWbim6ohCf6KPsmF,100.0
TpzafYecJsWCeRoTE,100.0
aeLQXrco6xGDE2Pou,100.0
RhAuDWHK6yvzhhFu8,100.0
zfhGmfqjbQs8zBMcF,100.0
y79PEjYXLJcgHG4Gs,100.0
umdXY7Ket99rsjWTr,100.0
aTYeqSxFMczpALCQu,100.0
TbWdN9Tacfk7pJaDF,100.0
